DUID,DATE,SCADAVALUE_sum,Participant,Station Name,Region,Dispatch Type,Category,Classification,Fuel Source - Primary,Fuel Source - Descriptor,Technology Type - Primary,Technology Type - Descriptor,Units,Aggregation,Reg Cap generation (MW),Max Cap generation (MW),Max ROC/Min generation,Reg Cap consumption (MW),Max Cap consumption (MW),Max ROC/Min consumption,Comments
BULGANA1,2025-01-17,22266.32996,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-18,4818.8,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-19,3509.51,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-20,9842.01999,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-21,18897.09999,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-22,39911.60998,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-23,25622.34,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-24,20061.52167,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-25,14717.28003,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-26,11741.46002,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-27,30271.54992,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-28,27732.87003,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-29,30621.48003,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-30,34829.98005,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-01-31,29429.23001,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BULGANA1,2025-02-01,84.76,Bulgana Wind Farm Pty Ltd,Bulgana Green Power Hub,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-56,Y,204,204,41,,,,
BUTLERSG,2025-01-01,2722.699464,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-02,2730.099483,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-03,2725.199532,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-04,2717.099613,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-05,2714.099641,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-06,2534.9995489999997,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-07,2328.699424,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-08,2323.9994239999996,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-09,2319.799424,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-10,2314.799424,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-11,2304.29943,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-12,2303.599429,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-13,2291.499549,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-14,2286.099603,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-15,1223.199802,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-16,1477.299818,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-17,2783.299609,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-18,2774.899525,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-19,2766.5994419999997,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-20,2765.8994359999997,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-21,2735.2995549999996,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-22,2700.5996459999997,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-23,2667.399642,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-24,2668.499661,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-25,2687.399516,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-26,2680.899449,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-27,2678.099435,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-28,2671.899489,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-29,2662.699581,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-30,2652.999678,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-01-31,2650.299705,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BUTLERSG,2025-02-01,9.199999,Hydro-Electric Corporation,Butlers Gorge Power Station,TAS1,Generating Unit,Market,Non-Scheduled,Hydro,Water,Renewable,Hydro - Gravity,1,N,14.4,15,,,,,
BW01,2025-01-01,134619.66878,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-02,133084.42826,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-03,141512.77919,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-04,140212.97879,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-05,157690.54109,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-06,165563.39041,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-07,171043.87007,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-08,159049.13083,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-09,165583.09274,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-10,174189.20579,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-11,172496.45532,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-12,162203.79345,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-13,168458.7964,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-14,184259.52543,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-15,172690.37994,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-16,166664.45702,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-17,155195.8252,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-18,144412.06674,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-19,122899.40956,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-20,133839.59097,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-21,163400.83336,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-22,160588.5342,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-23,157824.33239,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-24,137467.86909,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-25,137954.13193,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-26,142582.15613,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-27,155686.5062,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-28,173178.98559,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-29,172717.08874,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-30,169567.50435,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-01-31,164000.08511,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW01,2025-02-01,655.49097,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,660,735,140,,,,
BW02,2025-01-01,90070.35629,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,660,760,140,,,,
BW02,2025-01-02,39571.25815,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,660,760,140,,,,
BW02,2025-01-18,21520.53366,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,660,760,140,,,,
BW02,2025-01-19,99652.91216,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,660,760,140,,,,
BW02,2025-01-20,129515.86811,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,660,760,140,,,,
BW02,2025-01-21,24795.471120000002,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,660,760,140,,,,
BW03,2025-01-01,129701.40517,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-02,137617.89594,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-03,143819.9924,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-04,138715.73971,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-05,162032.0868,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-06,172504.24358,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-07,177002.72523,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-08,141627.23445,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-09,172514.20494,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-10,181231.69546,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-11,174018.86647,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-12,160327.00682,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-13,171781.94217,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-14,191775.06973,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-15,179300.44077,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-16,172088.83156,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-17,144583.04041,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-18,144633.38351,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-19,121453.1472,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-20,133351.4732,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-21,152814.00166,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-22,169310.34704,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-23,171558.6967,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-24,169563.3785,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-25,137985.6743,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-26,141457.11461,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-27,156265.64122,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-28,183917.50385,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-29,137201.11694,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-30,175376.06448,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-01-31,166832.96543,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW03,2025-02-01,683.76288,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,660,760,140,,,,
BW04,2025-01-01,126014.9232,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-02,137637.40322,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-03,142537.94152,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-04,135425.23508,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-05,160132.61953,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-06,170764.25134,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-07,172663.93775,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
BW04,2025-01-08,162222.95924,AGL Macquarie Pty Limited,Bayswater Power Station,NSW1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,660,760,140,,,,
